name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,,,,,
185,1357343845380865,USD,"183,74",22-10-2025,22-10-2025,22,,,,,,,,
182,4287429184825734,USD,"214,94",22-10-2025,22-10-2025,22,,,,,,,,
lele46,1375400827094758,USD,"169,29",22-10-2025,22-10-2025,22,,,,,,,,
1695385441098596,1695385441098596,USD,"647,27",22-10-2025,22-10-2025,22,,,,,,,,
lele46 bill đỏ,1215474416342328,USD,"177,44",22-10-2025,22-10-2025,22,,,,,,,,
10016385785051044,10016385785051044,USD,"24,48",22-10-2025,22-10-2025,22,,,,,,,,
lele46,602695515495437,USD,"187,24",22-10-2025,22-10-2025,22,,,,,,,,
SD Agency - 25231,1209949783773902,EUR,"67,35",22-10-2025,22-10-2025,22,,,,,,,,
SD Agency - 75342,1234580508195754,EUR,"164,72",22-10-2025,22-10-2025,22,,,,,,,,
SD Agency - 45693,1760422828158047,EUR,"52,00",22-10-2025,22-10-2025,22,,,,,,,,
SD Agency - 42864,1195871908447405,EUR,"19,01",22-10-2025,22-10-2025,22,,,,,,,,
S - 21577,685521137713930,USD,"291,73",22-10-2025,22-10-2025,22,,,,,,,,
S-9895,1258296069259895,USD,"92,43",22-10-2025,22-10-2025,22,,,,,,,,
Roimed Fusion 12 13.7 3,689166497374126,USD,"229,44",22-10-2025,22-10-2025,22,,,,,,,,
RoiBogdan 53 24.10 5,2194118307686404,USD,"247,42",22-10-2025,22-10-2025,22,,,,,,,,
Solo Leveling 23.9 1,967690425575108,USD,"243,20",22-10-2025,22-10-2025,22,,,,,,,,
Valorie 1 5/6 2,1066568038737570,USD,"0,02",22-10-2025,22-10-2025,22,,,,,,,,
64,1738815490400300,USD,"257,04",22-10-2025,22-10-2025,22,,,,,,,,
62,1347062323022243,USD,"19,24",22-10-2025,22-10-2025,22,,,,,,,,
54,1082309407289923,USD,"79,06",22-10-2025,22-10-2025,22,,,,,,,,
53,726506113140555,USD,"4.986,56",22-10-2025,22-10-2025,22,,,,,,,,
1551,2047340152420353,USD,"147,65",22-10-2025,22-10-2025,22,,,,,,,,
1552,978419774368232,USD,"92,97",22-10-2025,22-10-2025,22,,,,,,,,
1553,1023707236517823,USD,"195,28",22-10-2025,22-10-2025,22,,,,,,,,
1556,1197882265132675,USD,"101,69",22-10-2025,22-10-2025,22,,,,,,,,
991504553144022,991504553144022,USD,"34,34",22-10-2025,22-10-2025,22,,,,,,,,
1730,1668091773827716,USD,"40,05",22-10-2025,22-10-2025,22,,,,,,,,
1767,1733404790944655,USD,"0,62",22-10-2025,22-10-2025,22,,,,,,,,
1816 red,1587146468622328,USD,"392,62",22-10-2025,22-10-2025,22,,,,,,,,
cty 34 scb đức 1362,1107504023540221,VND,"301,91",22-10-2025,22-10-2025,22,,,,,,,,
S - 123217,663041081913597,VND,"20,19",22-10-2025,22-10-2025,22,,,,,,,,
cty 14 scb đức 1362,2522122237939031,VND,"14,20",22-10-2025,22-10-2025,22,,,,,,,,
Valorie 10 3,3568456006703292,VND,"118,56",22-10-2025,22-10-2025,22,,,,,,,,
SS 2,1282449786550295,USD,"341,06",22-10-2025,22-10-2025,22,,,,,,,,
S - 213,743738461686985,USD,"33,79",22-10-2025,22-10-2025,22,,,,,,,,
SS 5,2702578736611537,USD,"12,00",22-10-2025,22-10-2025,22,,,,,,,,
S - 1665,842861780590665,USD,"329,81",22-10-2025,22-10-2025,22,,,,,,,,
S - 15929,602294939588084,USD,"288,87",22-10-2025,22-10-2025,22,,,,,,,,
S - 16432,2012058219326434,USD,"100,05",22-10-2025,22-10-2025,22,,,,,,,,
S - 167288,9989308737861194,USD,"285,66",22-10-2025,22-10-2025,22,,,,,,,,
S - 16209,1373662350380227,USD,"167,37",22-10-2025,22-10-2025,22,,,,,,,,
S - 16123,1910967746389634,USD,"210,25",22-10-2025,22-10-2025,22,,,,,,,,
S - 16529,1245548353322525,USD,"273,60",22-10-2025,22-10-2025,22,,,,,,,,
S - 16098,659878763729812,USD,"140,86",22-10-2025,22-10-2025,22,,,,,,,,
P6,4192393744325109,USD,"271,30",22-10-2025,22-10-2025,22,,,,,,,,
lele189,1464088924762182,USD,"84,27",22-10-2025,22-10-2025,22,,,,,,,,
lele189,1466064097753461,USD,"39,44",22-10-2025,22-10-2025,22,,,,,,,,
lele189,709078398616755,USD,"177,34",22-10-2025,22-10-2025,22,,,,,,,,
710624465200697,710624465200697,USD,"268,84",22-10-2025,22-10-2025,22,,,,,,,,
769216872430342,769216872430342,USD,"122,99",22-10-2025,22-10-2025,22,,,,,,,,
1242291140905301,1242291140905301,USD,"750,23",22-10-2025,22-10-2025,22,,,,,,,,
1774,2465257553859958,USD,"631,65",22-10-2025,22-10-2025,22,,,,,,,,
1771,1264060447899786,USD,"401,70",22-10-2025,22-10-2025,22,,,,,,,,
1770,2066546387168098,USD,"188,45",22-10-2025,22-10-2025,22,,,,,,,,
1769,588461697671440,USD,"297,33",22-10-2025,22-10-2025,22,,,,,,,,
1768,1276765360824219,USD,"252,87",22-10-2025,22-10-2025,22,,,,,,,,
1767,723651777188971,USD,"91,31",22-10-2025,22-10-2025,22,,,,,,,,
MST - 910 3,692338520527344,USD,"288,87",22-10-2025,22-10-2025,22,,,,,,,,
MST - 910 4,1939281620140519,USD,"324,50",22-10-2025,22-10-2025,22,,,,,,,,
990,611076434920251,USD,"271,61",22-10-2025,22-10-2025,22,,,,,,,,
989,1058777866399230,USD,"69,44",22-10-2025,22-10-2025,22,,,,,,,,
S - 981,2774557302740386,USD,"126,10",22-10-2025,22-10-2025,22,,,,,,,,
S - 980,1030609702490564,USD,"62,65",22-10-2025,22-10-2025,22,,,,,,,,
S - 979,2206895403090890,USD,"18,11",22-10-2025,22-10-2025,22,,,,,,,,
S-1234,1803829537183545,USD,"58,84",22-10-2025,22-10-2025,22,,,,,,,,
S-1234,1115405870645093,USD,"77,52",22-10-2025,22-10-2025,22,,,,,,,,
S-1234,1425485958594747,USD,"155,03",22-10-2025,22-10-2025,22,,,,,,,,
S-1234,1603081847718532,USD,"514,39",22-10-2025,22-10-2025,22,,,,,,,,
964,1208780051000291,USD,"83,09",22-10-2025,22-10-2025,22,,,,,,,,
961,1079780646835574,USD,"72,46",22-10-2025,22-10-2025,22,,,,,,,,
960,1087334213371853,USD,"91,49",22-10-2025,22-10-2025,22,,,,,,,,
958,712566234879917,USD,"30,29",22-10-2025,22-10-2025,22,,,,,,,,
807,1243948573897423,USD,"310,43",22-10-2025,22-10-2025,22,,,,,,,,
805,2991567374336096,USD,"512,73",22-10-2025,22-10-2025,22,,,,,,,,
800,1023949002894794,USD,"342,48",22-10-2025,22-10-2025,22,,,,,,,,
790,1388161722417116,USD,"257,77",22-10-2025,22-10-2025,22,,,,,,,,
W1,736685886189292,USD,"65,75",22-10-2025,22-10-2025,22,,,,,,,,
787,9622284294542800,USD,"20,69",22-10-2025,22-10-2025,22,,,,,,,,
782,1424897845297841,USD,"183,29",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132466,1274258910797629,USD,"141,12",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132467,1682068575814570,USD,"265,50",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132468,1061099845662637,USD,"173,58",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132476,768664912503114,USD,"69,09",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132477,1341462994253284,USD,"14,92",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132478,23902474222774021,USD,"53,10",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132479,1068303771486002,USD,"58,13",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132480,611260462015275,USD,"45,08",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132482,630956186168050,USD,"269,93",22-10-2025,22-10-2025,22,,,,,,,,
S - 45132484,1454016012152777,USD,"258,95",22-10-2025,22-10-2025,22,,,,,,,,
S-1724711741746554,1724711741746554,USD,"508,04",22-10-2025,22-10-2025,22,,,,,,,,
S - 14553,665464290181359,USD,"15,07",22-10-2025,22-10-2025,22,,,,,,,,
K - 730,678212644808892,USD,"95,72",22-10-2025,22-10-2025,22,,,,,,,,
K - 73,1363369471875565,USD,"265,10",22-10-2025,22-10-2025,22,,,,,,,,
K - 728,1479582966685669,USD,"98,06",22-10-2025,22-10-2025,22,,,,,,,,
K - 727,1111119110728561,USD,"200,44",22-10-2025,22-10-2025,22,,,,,,,,
K -726,1383138783146000,USD,"208,07",22-10-2025,22-10-2025,22,,,,,,,,
S-826561050320120,826561050320120,USD,"110,73",22-10-2025,22-10-2025,22,,,,,,,,
S-765673313001134,765673313001134,USD,"85,93",22-10-2025,22-10-2025,22,,,,,,,,
S-1475412826937183,1475412826937183,USD,"372,65",22-10-2025,22-10-2025,22,,,,,,,,
S-792950823476538,792950823476538,USD,"34,18",22-10-2025,22-10-2025,22,,,,,,,,
S-1234,801898182254409,USD,"387,80",22-10-2025,22-10-2025,22,,,,,,,,
2k5 212969,2091548421615940,USD,"566,67",22-10-2025,22-10-2025,22,,,,,,,,
2200781987088338,2200781987088338,USD,"14,91",22-10-2025,22-10-2025,22,,,,,,,,
718057884626867,718057884626867,USD,"152,36",22-10-2025,22-10-2025,22,,,,,,,,
raze3 - 2,690641010755955,USD,"1,55",22-10-2025,22-10-2025,22,,,,,,,,
raze3 - 3,1594790198168346,USD,"1,77",22-10-2025,22-10-2025,22,,,,,,,,
2k5 187427,24659207560414196,USD,"308,69",22-10-2025,22-10-2025,22,,,,,,,,
2k5 996263,2554739618221463,USD,"367,67",22-10-2025,22-10-2025,22,,,,,,,,
2k5 740581,810713571913562,USD,"467,82",22-10-2025,22-10-2025,22,,,,,,,,
2k5 735685,1848419995755668,USD,"0,19",22-10-2025,22-10-2025,22,,,,,,,,
2k5 269429,809854471431860,USD,"454,67",22-10-2025,22-10-2025,22,,,,,,,,
lele910,813610344679630,USD,"277,89",22-10-2025,22-10-2025,22,,,,,,,,
lele910,786969170988377,USD,"174,12",22-10-2025,22-10-2025,22,,,,,,,,
lele910,1231564968732194,USD,"112,29",22-10-2025,22-10-2025,22,,,,,,,,
lele910,1140137537444096,USD,"112,65",22-10-2025,22-10-2025,22,,,,,,,,
lele910,3176514695839161,USD,"101,52",22-10-2025,22-10-2025,22,,,,,,,,
lele910,809947708252124,USD,"130,10",22-10-2025,22-10-2025,22,,,,,,,,
lele910,1295219359011848,USD,"356,70",22-10-2025,22-10-2025,22,,,,,,,,
lele910,2194683311000533,USD,"291,91",22-10-2025,22-10-2025,22,,,,,,,,
lele910,829475802855136,USD,"114,26",22-10-2025,22-10-2025,22,,,,,,,,
lele910,3335701009929106,USD,"385,68",22-10-2025,22-10-2025,22,,,,,,,,
Foster 7 12.10 2,2331403557294746,USD,"17,58",22-10-2025,22-10-2025,22,,,,,,,,
Foster 7 12.10 1,4058693491012697,USD,"99,88",22-10-2025,22-10-2025,22,,,,,,,,
RoiBogdan 43 using 7,786626070642683,USD,"59,64",22-10-2025,22-10-2025,22,,,,,,,,
RoiBogdan 43 using 8,1545970296845285,USD,"124,86",22-10-2025,22-10-2025,22,,,,,,,,
S - 260167,1128780266017968,USD,"108,40",22-10-2025,22-10-2025,22,,,,,,,,
S - 409358,1286320606510226,USD,"496,42",22-10-2025,22-10-2025,22,,,,,,,,
S - 185932,1082487957301110,USD,"164,01",22-10-2025,22-10-2025,22,,,,,,,,
S - 688994,1505862443897082,USD,"130,65",22-10-2025,22-10-2025,22,,,,,,,,
S - 192728,24907960742149238,USD,"44,72",22-10-2025,22-10-2025,22,,,,,,,,
S - 165960,650247447862449,USD,"91,23",22-10-2025,22-10-2025,22,,,,,,,,
S - 203106,24660939900199085,USD,"193,15",22-10-2025,22-10-2025,22,,,,,,,,
2k5 588457,1954886701746392,USD,"96,86",22-10-2025,22-10-2025,22,,,,,,,,
2k5 131236,1466536724603477,USD,"229,42",22-10-2025,22-10-2025,22,,,,,,,,
2k5 978296,1105235025094619,USD,"252,00",22-10-2025,22-10-2025,22,,,,,,,,
2k5 533457,1492121725356058,USD,"98,75",22-10-2025,22-10-2025,22,,,,,,,,
2k5 343063,1705297146813378,USD,"689,86",22-10-2025,22-10-2025,22,,,,,,,,
Blaster,2000122514145423,USD,"61,16",22-10-2025,22-10-2025,22,,,,,,,,
Blaster,1470811134190377,USD,"68,29",22-10-2025,22-10-2025,22,,,,,,,,
S-1859741144613251,1859741144613251,USD,"488,68",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 293,1575136247230943,USD,"23,66",22-10-2025,22-10-2025,22,,,,,,,,
K - 9642 288,2932538020276889,USD,"75,03",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 246,1525224932169896,USD,"61,04",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 245,1320699919414486,USD,"9,42",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 244,648763594953651,USD,"112,74",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 241,1048409187238463,USD,"52,95",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 24,795425260146010,USD,"43,71",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 235,1118837580315624,USD,"4,90",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 233,1319274369844722,USD,"77,80",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 232,2194419834303804,USD,"103,28",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 226,1485034429373317,USD,"23,02",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 218,696619286107664,USD,"107,86",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 208,1763946891674863,USD,"53,88",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 205,814771007688616,USD,"64,21",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 204,4117751725106609,USD,"149,38",22-10-2025,22-10-2025,22,,,,,,,,
Lumica 2 13.10 1,806633592324665,USD,"21,91",22-10-2025,22-10-2025,22,,,,,,,,
Solo 2 2,1291089196126074,USD,"5,28",22-10-2025,22-10-2025,22,,,,,,,,
lele510,1311036200716813,USD,"181,10",22-10-2025,22-10-2025,22,,,,,,,,
lele510,827927549916469,USD,"253,33",22-10-2025,22-10-2025,22,,,,,,,,
lele510,2645885902438108,USD,"530,30",22-10-2025,22-10-2025,22,,,,,,,,
12 226707,2294689890977076,USD,"309,04",22-10-2025,22-10-2025,22,,,,,,,,
lele510,786763147586043,USD,"102,92",22-10-2025,22-10-2025,22,,,,,,,,
12 311056,662471620246671,USD,"107,51",22-10-2025,22-10-2025,22,,,,,,,,
S - 16967,1320720432866931,USD,"10,10",22-10-2025,22-10-2025,22,,,,,,,,
S - 16971,1873234010291838,USD,"68,14",22-10-2025,22-10-2025,22,,,,,,,,
S - 45613457899,2081300306018246,USD,"97,86",22-10-2025,22-10-2025,22,,,,,,,,
S - 45613457903,1443931726839056,USD,"92,90",22-10-2025,22-10-2025,22,,,,,,,,
S - 45613457904,810974114655223,EUR,"6,72",22-10-2025,22-10-2025,22,,,,,,,,
S - 45613457913,1096677422535270,USD,"19,54",22-10-2025,22-10-2025,22,,,,,,,,
S - 6803,1292356535710554,USD,"41,82",22-10-2025,22-10-2025,22,,,,,,,,
S - 6804,1289849559088272,USD,"180,85",22-10-2025,22-10-2025,22,,,,,,,,
S - 6807,817477041237101,USD,"242,98",22-10-2025,22-10-2025,22,,,,,,,,
S - 6810,1197222072240221,USD,"396,56",22-10-2025,22-10-2025,22,,,,,,,,
S - 6813,24460238517002690,USD,"241,40",22-10-2025,22-10-2025,22,,,,,,,,
S - 6814,804016385912409,USD,"120,63",22-10-2025,22-10-2025,22,,,,,,,,
S - 6815,1914265922468454,USD,"89,85",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 105,802080788887523,USD,"2.000,80",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 9642 103,1816665289058770,USD,"56,01",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 247,1874329526766145,USD,"11,91",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 243,1460878981863254,USD,"148,68",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 236,1498283891214102,USD,"103,41",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 235,681000611168438,USD,"15,19",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 234,1363751218606537,USD,"99,42",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 233,734042616347317,USD,"35,45",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 232,1557843411919383,USD,"290,05",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 230,661881736570687,USD,"78,16",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 229,809860261400843,USD,"39,13",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 224,2848424995545613,USD,"7,44",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 223,1175425247976762,USD,"0,17",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 10,973564914953857,USD,"0,72",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 217,1242271831250627,USD,"60,85",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 5,777687688513112,USD,"165,89",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 213,1530045641760110,USD,"222,32",22-10-2025,22-10-2025,22,,,,,,,,
S-780534061615916,780534061615916,GBP,"31,04",22-10-2025,22-10-2025,22,,,,,,,,
S-1313570303546821,1313570303546821,USD,"55,47",22-10-2025,22-10-2025,22,,,,,,,,
S-767248952807180,767248952807180,GBP,"5,98",22-10-2025,22-10-2025,22,,,,,,,,
S-661904539911654,661904539911654,GBP,"73,85",22-10-2025,22-10-2025,22,,,,,,,,
S-1347350783661573,1347350783661573,GBP,"34,80",22-10-2025,22-10-2025,22,,,,,,,,
S-1579006796417830,1579006796417830,EUR,"486,36",22-10-2025,22-10-2025,22,,,,,,,,
S-2693371384327914,2693371384327914,GBP,"5,49",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 185,834305385795828,USD,"62,58",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 182,3830063830636245,USD,"36,66",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 179,1803618373614232,USD,"93,70",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 178,1333181758521510,USD,"150,73",22-10-2025,22-10-2025,22,,,,,,,,
S - 347281 174,1531674641481390,USD,"16,35",22-10-2025,22-10-2025,22,,,,,,,,
S - 347281 172,779599201646545,USD,"22,66",22-10-2025,22-10-2025,22,,,,,,,,
S - 347281 171,3763708107272328,USD,"19,01",22-10-2025,22-10-2025,22,,,,,,,,
S - 347281 170,1495810438328004,USD,"116,83",22-10-2025,22-10-2025,22,,,,,,,,
S - 347281 169,844250938763646,USD,"99,28",22-10-2025,22-10-2025,22,,,,,,,,
S - 347281 168,788621874147917,USD,"138,11",22-10-2025,22-10-2025,22,,,,,,,,
S - 347281 167,1289850096206317,USD,"103,82",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 166,1257292876165177,USD,"56,17",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 165,803661509272672,USD,"22,64",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 162,1317913783168707,USD,"5,55",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 160,1130242245301096,USD,"24,41",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 93,1067732088773615,USD,"59,48",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 91,1357182899343034,USD,"304,93",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 239,657430250768323,USD,"17,03",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 237,2187642658408796,USD,"20,19",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 235,31497157653261453,USD,"225,03",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 234,1012057244328622,USD,"27,83",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 229,1335462024163198,USD,"1,44",22-10-2025,22-10-2025,22,,,,,,,,
BM 347281 227,3716911411948835,USD,"46,75",22-10-2025,22-10-2025,22,,,,,,,,
DT Agency 4080 139,2086069041798994,USD,"122,68",22-10-2025,22-10-2025,22,,,,,,,,
S - 45612346568,1136346001774311,USD,"14,81",22-10-2025,22-10-2025,22,,,,,,,,
S - 45612346569,2240087906414796,USD,"95,10",22-10-2025,22-10-2025,22,,,,,,,,
S - 45612346570,1944141882803288,USD,"160,73",22-10-2025,22-10-2025,22,,,,,,,,
S - 45612,797116566513744,USD,"88,33",22-10-2025,22-10-2025,22,,,,,,,,
S - 45613,781495174857942,USD,"35,71",22-10-2025,22-10-2025,22,,,,,,,,
S - 45616,837265565631712,USD,"263,23",22-10-2025,22-10-2025,22,,,,,,,,
S - 45617,1874038373151249,USD,"240,94",22-10-2025,22-10-2025,22,,,,,,,,
S - 45618,2298417403933008,USD,"15,41",22-10-2025,22-10-2025,22,,,,,,,,
S - 45621,1845775102686353,USD,"64,74",22-10-2025,22-10-2025,22,,,,,,,,
S - 320705 832,24549845644625855,USD,"14,39",22-10-2025,22-10-2025,22,,,,,,,,
S - 320705 831,1292277998760397,USD,"38,53",22-10-2025,22-10-2025,22,,,,,,,,
24,1979453232820010,USD,"0,04",22-10-2025,22-10-2025,22,,,,,,,,
25,675986998406180,USD,"412,98",22-10-2025,22-10-2025,22,,,,,,,,
26,820379247314726,USD,"102,33",22-10-2025,22-10-2025,22,,,,,,,,
S -320705,1341592903987934,USD,"84,98",22-10-2025,22-10-2025,22,,,,,,,,
BM 320705 842,1173907711223192,USD,"65,05",22-10-2025,22-10-2025,22,,,,,,,,
BM 320705 840,1966896930829148,USD,"253,90",22-10-2025,22-10-2025,22,,,,,,,,
K - 320705 852,1979146066211271,USD,"20,95",22-10-2025,22-10-2025,22,,,,,,,,
K - 320705 851,1038784028231277,USD,"250,05",22-10-2025,22-10-2025,22,,,,,,,,
K - 320705 850,1970426473792435,USD,"68,03",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 609,2558020837898983,USD,"258,14",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 608,760808856778957,USD,"111,70",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 606,2335710040212517,USD,"112,97",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 605,1470277130943135,USD,"105,45",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 602,648606698043242,USD,"0,31",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 60,1157909482934410,USD,"53,23",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 599,1484917306066803,USD,"1,67",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 598,5076317479260052,USD,"80,41",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 594,783636457965406,USD,"3,14",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 591,779284248226157,USD,"60,59",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 588,1887694215127981,USD,"5,85",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 580,1860061624890740,USD,"5,84",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 58,829529206406449,USD,"15,72",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 572,1128944172095136,USD,"5,61",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 570,1248854283710349,USD,"605,42",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 568,24812508171742732,USD,"224,47",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 567,782559727841735,USD,"130,50",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 566,789231607230222,USD,"229,66",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 565,760306026817072,USD,"171,78",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 563,24906412918970281,USD,"11,34",22-10-2025,22-10-2025,22,,,,,,,,
S - 320705 1892,1835028410420290,USD,"16,77",22-10-2025,22-10-2025,22,,,,,,,,
RoiBogdan 8 15.10 1,786176164312388,USD,"143,33",22-10-2025,22-10-2025,22,,,,,,,,
RoiBogdan 43 22.10 3,1552112539500886,USD,"0,02",22-10-2025,22-10-2025,22,,,,,,,,
WhiteNew 1 16.10 1,1181394373836730,USD,"17,00",22-10-2025,22-10-2025,22,,,,,,,,
Miami 16.10 2,2084044152420825,USD,"93,31",22-10-2025,22-10-2025,22,,,,,,,,
Miami 16.10 3,1123376236590405,USD,"128,05",22-10-2025,22-10-2025,22,,,,,,,,
S - 6860,1472237590667858,USD,"12,60",22-10-2025,22-10-2025,22,,,,,,,,
S - 6874,1860068751271607,USD,"21,70",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 360,746741581727038,USD,"116,31",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 355,1697324154273186,USD,"524,79",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 354,829567769628517,USD,"299,86",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 349,1207508904755783,USD,"75,83",22-10-2025,22-10-2025,22,,,,,,,,
BM 850572 1157,1540363064012043,USD,"0,05",22-10-2025,22-10-2025,22,,,,,,,,
BM 850572 1152,1709567289706149,USD,"47,72",22-10-2025,22-10-2025,22,,,,,,,,
S-850572 1138,1519570399220494,USD,"15,31",22-10-2025,22-10-2025,22,,,,,,,,
GOODADS 3676 701,2003618413757637,USD,"125,98",22-10-2025,22-10-2025,22,,,,,,,,
S - 4331,1724637928254748,USD,"220,06",22-10-2025,22-10-2025,22,,,,,,,,
S - 4332,802835569352219,USD,"65,06",22-10-2025,22-10-2025,22,,,,,,,,
S - 4335,774897285410422,USD,"128,99",22-10-2025,22-10-2025,22,,,,,,,,
S - 4336,791820920248486,USD,"130,42",22-10-2025,22-10-2025,22,,,,,,,,
S - 4340,1355294939285757,USD,"69,62",22-10-2025,22-10-2025,22,,,,,,,,
S - 4342,1309107520209264,USD,"56,13",22-10-2025,22-10-2025,22,,,,,,,,
BM 850572 1053,1471815023862827,USD,"33,75",22-10-2025,22-10-2025,22,,,,,,,,
khang thu 7636 20,1122007816576083,USD,"400,88",22-10-2025,22-10-2025,22,,,,,,,,
khang thu 7636 18,811997521525652,USD,"84,37",22-10-2025,22-10-2025,22,,,,,,,,
khang thu 7636 17,799948919291835,USD,"4,17",22-10-2025,22-10-2025,22,,,,,,,,
khang thu 7636 14,1135246181397108,USD,"186,68",22-10-2025,22-10-2025,22,,,,,,,,
lele1610,1164743992227937,USD,"0,14",22-10-2025,22-10-2025,22,,,,,,,,
VI81,698798825873169,USD,"37,01",22-10-2025,22-10-2025,22,,,,,,,,
VI82,756977357204782,USD,"89,32",22-10-2025,22-10-2025,22,,,,,,,,
lele1610,828493112846955,USD,"0,03",22-10-2025,22-10-2025,22,,,,,,,,
VI84,694364457011129,USD,"69,86",22-10-2025,22-10-2025,22,,,,,,,,
VI85,1639674807318626,USD,"30,96",22-10-2025,22-10-2025,22,,,,,,,,
Psh3,1325465849066513,USD,"33,39",22-10-2025,22-10-2025,22,,,,,,,,
Psh4,1200468125222880,USD,"55,37",22-10-2025,22-10-2025,22,,,,,,,,
lele1610,1537904054049783,USD,"64,42",22-10-2025,22-10-2025,22,,,,,,,,
PB8,25548085298114182,USD,"47,98",22-10-2025,22-10-2025,22,,,,,,,,
khang thu 9494 181,1535271377469000,USD,"24,99",22-10-2025,22-10-2025,22,,,,,,,,
khang thu 9494 165,25122497687334016,PHP,"56,43",22-10-2025,22-10-2025,22,,,,,,,,
