name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,
K - 1914 2208,1807109809899379,USD,"273,80",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 2197,775757438698738,USD,"14,30",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 2196,1096310125920642,USD,"12,92",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 2195,757892617016126,USD,"9,71",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 2192,2207097549798560,USD,"31,69",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 2191,1333185184987598,USD,"45,84",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 2189,2575593809454296,USD,"48,22",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 2188,708654112186170,USD,"1,07",09-10-2025,09-10-2025,9,,,
S - 1914,2173122619845192,USD,"77,06",09-10-2025,09-10-2025,9,,,
S - 1914 2130,1160631729249074,USD,"44,62",09-10-2025,09-10-2025,9,,,
S - 1914 2128,1482297586370858,USD,"128,04",09-10-2025,09-10-2025,9,,,
S - 1914 2121,1297083288289347,USD,"92,72",09-10-2025,09-10-2025,9,,,
S - 1914 2120,3674287329542780,USD,"94,14",09-10-2025,09-10-2025,9,,,
S - 1914 2115,1274577697741593,USD,"141,85",09-10-2025,09-10-2025,9,,,
lele210,745588631868838,EUR,"33,86",09-10-2025,09-10-2025,9,,,
VI61,705758162474452,USD,"72,56",09-10-2025,09-10-2025,9,,,
VI62,4149578138624693,USD,"19,73",09-10-2025,09-10-2025,9,,,
VI63,1825735761642005,USD,"26,38",09-10-2025,09-10-2025,9,,,
VI64,1228630682349264,USD,"39,18",09-10-2025,09-10-2025,9,,,
lele210,1770740823553763,USD,"694,47",09-10-2025,09-10-2025,9,,,
VI70,770551202571218,USD,"0,09",09-10-2025,09-10-2025,9,,,
VI69,4047481292138401,USD,"74,73",09-10-2025,09-10-2025,9,,,
VI68,1761686187807500,USD,"30,47",09-10-2025,09-10-2025,9,,,
S1,1399350581757762,USD,"57,45",09-10-2025,09-10-2025,9,,,
S2,1280250143306889,USD,"36,93",09-10-2025,09-10-2025,9,,,
S3,668822972428728,USD,"112,48",09-10-2025,09-10-2025,9,,,
S4,1238459678037466,USD,"23,72",09-10-2025,09-10-2025,9,,,
S - 0024,1276135793823630,USD,"858,15",09-10-2025,09-10-2025,9,,,
S - 0028,1951180165728922,USD,"0,65",09-10-2025,09-10-2025,9,,,
RoiBogdan 55 2.10 4,1835613077388552,USD,"57,90",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1901,694053703710353,USD,"278,26",09-10-2025,09-10-2025,9,,,
4,820762097196699,USD,"10,12",09-10-2025,09-10-2025,9,,,
4,770049439270156,USD,"143,51",09-10-2025,09-10-2025,9,,,
4,1321264266296982,USD,"11,70",09-10-2025,09-10-2025,9,,,
6,754094840795569,USD,"165,59",09-10-2025,09-10-2025,9,,,
7,2587076851676569,USD,"208,54",09-10-2025,09-10-2025,9,,,
8,1305349997896231,USD,"210,09",09-10-2025,09-10-2025,9,,,
9,2594978934171454,USD,"177,87",09-10-2025,09-10-2025,9,,,
10,2026046738222699,USD,"228,10",09-10-2025,09-10-2025,9,,,
4,1857305584824707,USD,"2,38",09-10-2025,09-10-2025,9,,,
S561,1497889328190687,USD,"1,65",09-10-2025,09-10-2025,9,,,
S- 0015,1941735779959340,USD,"22,06",09-10-2025,09-10-2025,9,,,
S- 0016,1365318822262556,USD,"225,53",09-10-2025,09-10-2025,9,,,
S- 0017,1102503135409036,USD,"21,44",09-10-2025,09-10-2025,9,,,
S- 0018,1360488989116401,USD,"71,37",09-10-2025,09-10-2025,9,,,
S-8051,1409115263518051,USD,"114,60",09-10-2025,09-10-2025,9,,,
S-8353,767221259508353,USD,"82,43",09-10-2025,09-10-2025,9,,,
S-4984,797119002684984,USD,"26,86",09-10-2025,09-10-2025,9,,,
K - 1914 1716,1100174918975817,USD,"172,39",09-10-2025,09-10-2025,9,,,
K - 1914 1712,1564789157820405,USD,"11,68",09-10-2025,09-10-2025,9,,,
K -1914 1710,1756945804991262,USD,"32,25",09-10-2025,09-10-2025,9,,,
K - 1914 1709,31703482132598837,USD,"43,75",09-10-2025,09-10-2025,9,,,
K - 1914 1707,1530518168083886,USD,"169,35",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1701,773419631965184,USD,"62,24",09-10-2025,09-10-2025,9,,,
S-24538805319061154,24538805319061154,USD,"92,62",09-10-2025,09-10-2025,9,,,
S-827555482933684,827555482933684,USD,"220,60",09-10-2025,09-10-2025,9,,,
S-1977733879724850,1977733879724850,USD,"40,36",09-10-2025,09-10-2025,9,,,
S-2751416275063108,2751416275063108,USD,"283,53",09-10-2025,09-10-2025,9,,,
S - 3123124126,1197689278856251,USD,"106,27",09-10-2025,09-10-2025,9,,,
S - 3123124127,821525950210419,USD,"245,76",09-10-2025,09-10-2025,9,,,
S - 3123124128,1511105109916018,USD,"121,13",09-10-2025,09-10-2025,9,,,
S - 3123124129,2278260225954212,USD,"49,48",09-10-2025,09-10-2025,9,,,
S - 3123124131,1418594339210436,USD,"45,64",09-10-2025,09-10-2025,9,,,
S - 3123124132,1679030720167991,USD,"31,89",09-10-2025,09-10-2025,9,,,
S - 3123124133,1916576925866086,USD,"31,18",09-10-2025,09-10-2025,9,,,
S - 3123124135,2913002935554383,USD,"46,38",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1142,810197764791880,USD,"0,01",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1317,1320003316438991,USD,"43,34",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1316,1056144739925648,USD,"33,01",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1315,1249237673905931,USD,"2,51",09-10-2025,09-10-2025,9,,,
lele310,1309660213874108,USD,"519,24",09-10-2025,09-10-2025,9,,,
lele310,1517546375944232,USD,"22,55",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1170,24751738634445987,USD,"22,12",09-10-2025,09-10-2025,9,,,
lele310,2925637167644189,USD,"77,02",09-10-2025,09-10-2025,9,,,
lele310,1977224416462258,USD,"224,10",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1260,1844438109825126,USD,"71,20",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1259,1351980793604087,USD,"125,87",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1258,3812637578880643,USD,"185,29",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1257,1390453515385711,USD,"75,86",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1239,1321554579611054,USD,"0,01",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1237,1809175816359797,USD,"88,84",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1233,1502646007833362,USD,"75,38",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1232,825809360023919,USD,"15,93",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1230,1111896617579389,USD,"0,04",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1227,778142148161455,USD,"2,77",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1226,1462566501683727,USD,"2,04",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1216,1691077358258797,USD,"51,72",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 1212,981695034095997,USD,"82,68",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1420,1305393431046668,USD,"0,01",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1419,1313151996924762,USD,"1,89",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1418,763727039617410,USD,"21,11",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1415,24475959662072897,USD,"378,16",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1413,684279741359384,USD,"415,35",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1412,740984922274518,USD,"56,13",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1435,1341605261017579,USD,"125,32",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1434,25586985007558626,USD,"46,50",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1433,3644891212474097,USD,"67,87",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1432,2163588097484965,USD,"136,83",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1431,1491858831722508,USD,"84,49",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1430,1084934990502369,USD,"92,64",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1429,1874330453465045,USD,"137,64",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1425,4051345425010762,USD,"32,94",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1424,1698099224220727,USD,"225,25",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1423,1352291759788238,USD,"28,12",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1422,1317511116444626,USD,"114,09",09-10-2025,09-10-2025,9,,,
GOODADS 1033 1421,1297917001526851,USD,"221,78",09-10-2025,09-10-2025,9,,,
S - 1033 1446,817583687609960,USD,"173,03",09-10-2025,09-10-2025,9,,,
S - 1033 1443,1156619613024932,USD,"65,59",09-10-2025,09-10-2025,9,,,
S - 1033 1441,2569107376796314,USD,"149,63",09-10-2025,09-10-2025,9,,,
S - 1033 1438,1337455111242098,USD,"0,29",09-10-2025,09-10-2025,9,,,
S - 1033 1436,1418163512616650,USD,"108,24",09-10-2025,09-10-2025,9,,,
S-1234,649830121506481,USD,"0,98",09-10-2025,09-10-2025,9,,,
S-1234,803160192648289,USD,"6,38",09-10-2025,09-10-2025,9,,,
S-1299585534905336,1299585534905336,USD,"145,31",09-10-2025,09-10-2025,9,,,
S-1437286020683128,1437286020683128,USD,"70,84",09-10-2025,09-10-2025,9,,,
S-717631864640156,717631864640156,USD,"25,17",09-10-2025,09-10-2025,9,,,
S-2568618006833005,2568618006833005,USD,"103,22",09-10-2025,09-10-2025,9,,,
S-1946209856163536,1946209856163536,USD,"37,88",09-10-2025,09-10-2025,9,,,
S-1300921791503731,1300921791503731,USD,"62,36",09-10-2025,09-10-2025,9,,,
S-1914701555740891,1914701555740891,USD,"37,56",09-10-2025,09-10-2025,9,,,
S-771153372356827,771153372356827,USD,"3,19",09-10-2025,09-10-2025,9,,,
S-3789654757961718,3789654757961718,USD,"2,48",09-10-2025,09-10-2025,9,,,
S-1324886195703329,1324886195703329,USD,"46,87",09-10-2025,09-10-2025,9,,,
S-4206914312961914,4206914312961914,USD,"62,29",09-10-2025,09-10-2025,9,,,
S-1433655957745760,1433655957745760,USD,"82,36",09-10-2025,09-10-2025,9,,,
S-586148097822727,586148097822727,USD,"140,10",09-10-2025,09-10-2025,9,,,
S-1923341498448735,1923341498448735,USD,"313,46",09-10-2025,09-10-2025,9,,,
K - 1914 988,659977523817722,USD,"192,18",09-10-2025,09-10-2025,9,,,
K - 1914 984,749358747924116,USD,"149,37",09-10-2025,09-10-2025,9,,,
K - 1914 982,1139396958137830,USD,"171,38",09-10-2025,09-10-2025,9,,,
K - 1914 981,1741597053896635,USD,"76,16",09-10-2025,09-10-2025,9,,,
K - 980,631800793118120,USD,"97,41",09-10-2025,09-10-2025,9,,,
K - 979,1353451129718854,USD,"61,81",09-10-2025,09-10-2025,9,,,
84,1334874625091446,USD,"95,27",09-10-2025,09-10-2025,9,,,
85,2183055722176455,USD,"43,98",09-10-2025,09-10-2025,9,,,
S - 456136,2092215407973652,USD,"64,85",09-10-2025,09-10-2025,9,,,
S - 456151,4045267169024991,USD,"33,15",09-10-2025,09-10-2025,9,,,
S - 14553,665464290181359,USD,"13,54",09-10-2025,09-10-2025,9,,,
S-765673313001134,765673313001134,USD,"65,01",09-10-2025,09-10-2025,9,,,
S-795935703026781,795935703026781,USD,"19,12",09-10-2025,09-10-2025,9,,,
S-801523439398774,801523439398774,USD,"5,21",09-10-2025,09-10-2025,9,,,
GOODADS 9642 716,789443017189170,USD,"241,76",09-10-2025,09-10-2025,9,,,
GOODADS 9642 715,806764335171133,USD,"129,45",09-10-2025,09-10-2025,9,,,
GOODADS 9642 714,695946403517428,USD,"746,19",09-10-2025,09-10-2025,9,,,
GOODADS 9642 712,1409773957820694,USD,"64,41",09-10-2025,09-10-2025,9,,,
GOODADS 9642 710,804642772056246,USD,"14,12",09-10-2025,09-10-2025,9,,,
GOODADS 9642 71,778407271709335,USD,"19,02",09-10-2025,09-10-2025,9,,,
GOODADS 9642 709,1205001028316948,USD,"57,24",09-10-2025,09-10-2025,9,,,
USD 11,1192396822718649,USD,"79,31",09-10-2025,09-10-2025,9,,,
USD 880,1375509670826117,USD,"0,35",09-10-2025,09-10-2025,9,,,
USD 872,2231943327283451,USD,"83,13",09-10-2025,09-10-2025,9,,,
2k5 688750,783005688047315,USD,"128,42",09-10-2025,09-10-2025,9,,,
2k5 212969,2091548421615940,USD,"117,58",09-10-2025,09-10-2025,9,,,
2k5 526128,823281314199611,USD,"64,60",09-10-2025,09-10-2025,9,,,
2k5 477071,1841949173067926,USD,"84,43",09-10-2025,09-10-2025,9,,,
2k5 311090,1520440998983432,USD,"17,32",09-10-2025,09-10-2025,9,,,
2k5 645311,648503518327231,USD,"12,12",09-10-2025,09-10-2025,9,,,
USD 611,1297596718181148,USD,"13,41",09-10-2025,09-10-2025,9,,,
USD 610,1864160587815917,USD,"59,74",09-10-2025,09-10-2025,9,,,
USD 609,1416989152732463,USD,"22,29",09-10-2025,09-10-2025,9,,,
USD 608,1296704228318990,USD,"57,45",09-10-2025,09-10-2025,9,,,
USD 603,1194415822496660,USD,"2,68",09-10-2025,09-10-2025,9,,,
USD 602,1371665594868708,USD,"121,52",09-10-2025,09-10-2025,9,,,
S-1338842117879738,1338842117879738,USD,"1,89",09-10-2025,09-10-2025,9,,,
S-1338939091085324,1338939091085324,USD,"0,72",09-10-2025,09-10-2025,9,,,
S - 4310,1959358901564402,USD,"0,08",09-10-2025,09-10-2025,9,,,
S - 4311,1239793791495698,USD,"119,59",09-10-2025,09-10-2025,9,,,
S - 4312,1124919335751615,USD,"99,93",09-10-2025,09-10-2025,9,,,
S - 4313,717017064683818,USD,"0,07",09-10-2025,09-10-2025,9,,,
S - 4314,4267689283476474,USD,"0,19",09-10-2025,09-10-2025,9,,,
S - 4315,725397133869138,USD,"92,48",09-10-2025,09-10-2025,9,,,
S - 4316,965630835723630,USD,"28,78",09-10-2025,09-10-2025,9,,,
S - 4317,4301020583518057,USD,"24,21",09-10-2025,09-10-2025,9,,,
S - 4319,1281646793506412,USD,"35,86",09-10-2025,09-10-2025,9,,,
S - 123123124,1492020095466917,USD,"0,52",09-10-2025,09-10-2025,9,,,
S - 123123125,773408608813446,USD,"2,21",09-10-2025,09-10-2025,9,,,
S - 123123126,821798827094081,USD,"26,23",09-10-2025,09-10-2025,9,,,
S - 123123127,1533500771345819,USD,"0,95",09-10-2025,09-10-2025,9,,,
S - 123123134,1530436551425381,USD,"3,12",09-10-2025,09-10-2025,9,,,
12 295786,1133963438229406,AED,"49,38",09-10-2025,09-10-2025,9,,,
12 312429,2255899454883757,AED,"0,33",09-10-2025,09-10-2025,9,,,
12 173360,808464511639011,AED,"0,22",09-10-2025,09-10-2025,9,,,
12 315119,1311036200716813,USD,"318,06",09-10-2025,09-10-2025,9,,,
12 363561,827927549916469,USD,"160,75",09-10-2025,09-10-2025,9,,,
12 247181,2645885902438108,USD,"207,26",09-10-2025,09-10-2025,9,,,
12 246327,786763147586043,USD,"136,53",09-10-2025,09-10-2025,9,,,
12 176498,2015205259332480,USD,"254,56",09-10-2025,09-10-2025,9,,,
12 311056,662471620246671,USD,"56,17",09-10-2025,09-10-2025,9,,,
12 307086,4261885277417474,USD,"0,21",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 513,809983494936825,USD,"45,98",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 512,2154784618347510,USD,"25,15",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 511,1595375271426380,USD,"32,62",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 509,1336252157845402,USD,"9,95",09-10-2025,09-10-2025,9,,,
Nguyễn Quý 1914 499,1326857205774334,USD,"13,93",09-10-2025,09-10-2025,9,,,
S - 5807,4136356653305295,USD,"9,98",09-10-2025,09-10-2025,9,,,
S - 5808,1976785219747279,USD,"86,10",09-10-2025,09-10-2025,9,,,
S - 5809,3732190513748145,USD,"88,89",09-10-2025,09-10-2025,9,,,
S - 5810,1103053581958058,USD,"32,38",09-10-2025,09-10-2025,9,,,
S - 5811,1331829541835841,USD,"30,30",09-10-2025,09-10-2025,9,,,
S - 5812,1272111357569220,USD,"28,35",09-10-2025,09-10-2025,9,,,
S - 5813,1353340509738136,USD,"59,12",09-10-2025,09-10-2025,9,,,
S - 16965,1426815348378529,USD,"14,88",09-10-2025,09-10-2025,9,,,
S - 16969,1323916569475983,USD,"17,23",09-10-2025,09-10-2025,9,,,
S - 16971,1873234010291838,USD,"16,71",09-10-2025,09-10-2025,9,,,
S - 16972,1461344058448275,USD,"0,01",09-10-2025,09-10-2025,9,,,
S - 16980,4222914457997707,USD,"155,17",09-10-2025,09-10-2025,9,,,
S - 16981,651382357730097,USD,"38,77",09-10-2025,09-10-2025,9,,,
S - 16982,775133268829165,USD,"67,08",09-10-2025,09-10-2025,9,,,
S- 0019,1461294111848800,USD,"23,05",09-10-2025,09-10-2025,9,,,
S- 0021,1066826212197588,USD,"8,87",09-10-2025,09-10-2025,9,,,
ProfitHUB Store 445411,1837104283832845,USD,"0,04",09-10-2025,09-10-2025,9,,,
ProfitHUB Store 452806,1719071882046436,USD,"32,83",09-10-2025,09-10-2025,9,,,
ProfitHUB Store 455419,637384212499626,USD,"29,78",09-10-2025,09-10-2025,9,,,
USD 523,2174894092992970,USD,"0,54",09-10-2025,09-10-2025,9,,,
SD Agency - 76103,1144518951073567,USD,"204,30",09-10-2025,09-10-2025,9,,,
S - 76111,799798625762579,USD,"36,34",09-10-2025,09-10-2025,9,,,
S - 76112,1293592875326503,USD,"44,48",09-10-2025,09-10-2025,9,,,
S - 76113,1313488153579271,USD,"8,84",09-10-2025,09-10-2025,9,,,
lộc quan công 45,1239034014666877,USD,"39,54",09-10-2025,09-10-2025,9,,,
soăn 41,1080334047560786,USD,"78,43",09-10-2025,09-10-2025,9,,,
SD Agency - 20168,1281481013325692,USD,"53,34",09-10-2025,09-10-2025,9,,,
AMT3536,1641132723258104,USD,"71,25",09-10-2025,09-10-2025,9,,,
AMT3136,1780270725909754,USD,"378,33",09-10-2025,09-10-2025,9,,,
AMT2736,744427954801380,USD,"227,00",09-10-2025,09-10-2025,9,,,
S - 16712,585384747948830,USD,"287,79",09-10-2025,09-10-2025,9,,,
S - 16715,1264440438530027,USD,"59,55",09-10-2025,09-10-2025,9,,,
S - 16716,1774958949780985,USD,"50,27",09-10-2025,09-10-2025,9,,,
soăn 18,1403972890854633,USD,"59,72",09-10-2025,09-10-2025,9,,,
soăn 9,4155967864685519,USD,"15,65",09-10-2025,09-10-2025,9,,,
1,1292511958946905,USD,"192,97",09-10-2025,09-10-2025,9,,,
S - 0027,1234545728420707,USD,"42,06",09-10-2025,09-10-2025,9,,,
S - 0029,4353209304917166,USD,"274,61",09-10-2025,09-10-2025,9,,,
S - 0030,1817888645433195,USD,"3,32",09-10-2025,09-10-2025,9,,,
soăn 8,1061848149056158,USD,"3,92",09-10-2025,09-10-2025,9,,,
lộc quan công 25,2572175846472528,USD,"0,39",09-10-2025,09-10-2025,9,,,
soăn 19,1982671762471448,USD,"2,12",09-10-2025,09-10-2025,9,,,
lộc quan công 22,1825690495038730,USD,"0,03",09-10-2025,09-10-2025,9,,,
lộc quan công 21,1068513401930092,USD,"0,03",09-10-2025,09-10-2025,9,,,
soăn 9,2114617595616140,USD,"179,97",09-10-2025,09-10-2025,9,,,
soăn 2,3632626223708842,USD,"48,52",09-10-2025,09-10-2025,9,,,
Quan Công Hộ Mệnh 2,1963029881184057,USD,"11,37",09-10-2025,09-10-2025,9,,,
S - 13213126,1477262266920268,USD,"73,82",09-10-2025,09-10-2025,9,,,
S - 13213132,1384013136230330,USD,"397,00",09-10-2025,09-10-2025,9,,,
S - 13213140,1702508203802660,USD,"106,23",09-10-2025,09-10-2025,9,,,
SD Agency - 16785,24753502354256013,USD,"407,13",09-10-2025,09-10-2025,9,,,
SD Agency - 16786,3588616978106619,USD,"368,86",09-10-2025,09-10-2025,9,,,
S - 38933,1285501059839553,USD,"156,24",09-10-2025,09-10-2025,9,,,
S - 39849,1467084817866287,USD,"2,97",09-10-2025,09-10-2025,9,,,
AgriWorks 38,2179688045853420,USD,"45,89",09-10-2025,09-10-2025,9,,,
AgriWorks 25,1310975247370256,USD,"325,13",09-10-2025,09-10-2025,9,,,
"New Wave Financial Services
  20",1249527403122912,USD,"116,36",09-10-2025,09-10-2025,9,,,
"New Wave Financial Services
  18",1729916727640337,USD,"0,01",09-10-2025,09-10-2025,9,,,
"New Wave Financial Services
  17",25133172432949503,USD,"258,80",09-10-2025,09-10-2025,9,,,
"Công Ty Cổ Phần Đầu Tư Thiên Lộc Gia
  2",757387586990470,USD,"51,74",09-10-2025,09-10-2025,9,,,
SD Agency - 16809,2036490037189380,USD,"383,16",09-10-2025,09-10-2025,9,,,
SD Agency - 16810,743633175147201,USD,"393,98",09-10-2025,09-10-2025,9,,,
SD Agency - 16814,2131172744041351,USD,"454,34",09-10-2025,09-10-2025,9,,,
SD Agency - 16815,1106064664828241,USD,"448,33",09-10-2025,09-10-2025,9,,,
SD Agency - 16816,1153424219980939,USD,"31,27",09-10-2025,09-10-2025,9,,,
SD Agency - 16817,1275970710311751,USD,"65,08",09-10-2025,09-10-2025,9,,,
ssss,1148737380450955,USD,"12,79",09-10-2025,09-10-2025,9,,,
ssss,797649272970304,USD,"12,34",09-10-2025,09-10-2025,9,,,
ssss,2124253918064824,USD,"351,67",09-10-2025,09-10-2025,9,,,
ssss,2564063393964788,USD,"152,53",09-10-2025,09-10-2025,9,,,
sss,1847403679516356,USD,"128,91",09-10-2025,09-10-2025,9,,,
S - 39830,1850456589149738,USD,"141,70",09-10-2025,09-10-2025,9,,,
S - 82922,1886268845566212,USD,"87,15",09-10-2025,09-10-2025,9,,,
S - 38839,793213813077968,USD,"38,51",09-10-2025,09-10-2025,9,,,
1,1967727273993786,USD,"453,46",09-10-2025,09-10-2025,9,,,
3,1290946515916919,USD,"260,30",09-10-2025,09-10-2025,9,,,
DA2w777,3090514431126825,USD,"32,72",09-10-2025,09-10-2025,9,,,
DA,948781284107712,USD,"219,52",09-10-2025,09-10-2025,9,,,
ssss,813915007773623,USD,"74,93",09-10-2025,09-10-2025,9,,,
sss,745379078295469,USD,"45,91",09-10-2025,09-10-2025,9,,,
sss,1432627227996974,USD,"11,37",09-10-2025,09-10-2025,9,,,
sss,1140143004631566,USD,"3,65",09-10-2025,09-10-2025,9,,,
sss,1333128065479254,USD,"22,33",09-10-2025,09-10-2025,9,,,
ssss,553128364524168,USD,"8,59",09-10-2025,09-10-2025,9,,,
sss,1117160397215969,USD,"17,44",09-10-2025,09-10-2025,9,,,
sss,1119474286945101,USD,"91,42",09-10-2025,09-10-2025,9,,,
sss,765182496105118,USD,"89,52",09-10-2025,09-10-2025,9,,,
sss,817251434197055,USD,"17,59",09-10-2025,09-10-2025,9,,,
sss,1445109400109759,USD,"40,48",09-10-2025,09-10-2025,9,,,
sss,2886209361770339,USD,"33,36",09-10-2025,09-10-2025,9,,,
sss,1319617946421793,USD,"207,30",09-10-2025,09-10-2025,9,,,
K - 719,1287254536525435,USD,"3,90",09-10-2025,09-10-2025,9,,,
K - 722,2589654898034294,USD,"242,19",09-10-2025,09-10-2025,9,,,
K - 723,1777213699550256,USD,"33,91",09-10-2025,09-10-2025,9,,,
ssss,1078691910698833,USD,"22,47",09-10-2025,09-10-2025,9,,,
S - 38633,24814474568146403,USD,"59,93",09-10-2025,09-10-2025,9,,,
S - 37292,2233353363831766,USD,"33,12",09-10-2025,09-10-2025,9,,,
S - 29839,2005991666813973,USD,"121,02",09-10-2025,09-10-2025,9,,,
sss,1358360539044014,USD,"137,37",09-10-2025,09-10-2025,9,,,
ssss,835044156351666,USD,"245,80",09-10-2025,09-10-2025,9,,,
Solo 10.10 1,25000805852888939,USD,"17,37",09-10-2025,09-10-2025,9,,,
453,1493940171785383,USD,"344,69",09-10-2025,09-10-2025,9,,,
447,1945270379603197,USD,"411,83",09-10-2025,09-10-2025,9,,,
445,1105581337786561,USD,"0,46",09-10-2025,09-10-2025,9,,,
51,1243828567449422,USD,"106,62",09-10-2025,09-10-2025,9,,,
50,1172664184319333,USD,"79,90",09-10-2025,09-10-2025,9,,,
49,1204374487817098,USD,"72,20",09-10-2025,09-10-2025,9,,,
42,1586828606040685,USD,"671,09",09-10-2025,09-10-2025,9,,,
40,1310358433602859,USD,"56,70",09-10-2025,09-10-2025,9,,,
38,461888113612088,USD,"185,95",09-10-2025,09-10-2025,9,,,
S - 38339,1030730565775930,USD,"2.087,86",09-10-2025,09-10-2025,9,,,
S - 39839,2439965603027953,USD,"519,12",09-10-2025,09-10-2025,9,,,
S - 38399,2214750395611546,USD,"53,73",09-10-2025,09-10-2025,9,,,
S - 38839,548407311188662,USD,"57,15",09-10-2025,09-10-2025,9,,,
386,2537847456573763,USD,"118,90",09-10-2025,09-10-2025,9,,,
385,1329697685389806,USD,"168,05",09-10-2025,09-10-2025,9,,,
384,1128671532558033,USD,"146,77",09-10-2025,09-10-2025,9,,,
380,1576864009945838,USD,"21,53",09-10-2025,09-10-2025,9,,,
140,2905535809655054,USD,"64,56",09-10-2025,09-10-2025,9,,,
139,700396832931301,USD,"105,23",09-10-2025,09-10-2025,9,,,
135,23952097394406546,USD,"0,32",09-10-2025,09-10-2025,9,,,
129,1847170899160595,USD,"356,31",09-10-2025,09-10-2025,9,,,
128,601687056273600,USD,"270,21",09-10-2025,09-10-2025,9,,,
