name_acc,id_acc,currency_acc,spend,date1,date2,day,note,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2623277764483015,2623277764483015,USD,118.13,01-10-2025,01-10-2025,1,,,,,,,,
S - 16764,669124924431522,USD,505.74,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 68082,495777931901072,USD,98.19,01-10-2025,01-10-2025,1,,,,,,,,
VIP 696,785363692429535,USD,9.95,01-10-2025,01-10-2025,1,,,,,,,,
691834298511532,691834298511532,USD,34.26,01-10-2025,01-10-2025,1,,,,,,,,
S - 723,362090432403517,USD,64.44,01-10-2025,01-10-2025,1,,,,,,,,
S-12212133red,1221213358287582,USD,1177.51,01-10-2025,01-10-2025,1,,,,,,,,
VIP 734,655880845722507,USD,282.9,01-10-2025,01-10-2025,1,,,,,,,,
VIP 735,493068272324561,USD,812.24,01-10-2025,01-10-2025,1,,,,,,,,
S-465806911772441,465806911772441,USD,31.44,01-10-2025,01-10-2025,1,,,,,,,,
S-373662520881073,373662520881073,USD,120.88,01-10-2025,01-10-2025,1,,,,,,,,
S-1092563591476334,1092563591476334,USD,6.94,01-10-2025,01-10-2025,1,,,,,,,,
S - 5794,462832212208142,USD,147.72,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 15643,4852081608213411,USD,293.43,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 15647,475976734027383,USD,38.9,01-10-2025,01-10-2025,1,,,,,,,,
S - 15648,629452758134294,USD,3.0,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 15651,346489200687366,USD,105.62,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 15652,480914253667870,USD,29.4,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 15659,1079641579249452,USD,77.22,01-10-2025,01-10-2025,1,,,,,,,,
S - 15669,279794277626873,USD,48.34,01-10-2025,01-10-2025,1,,,,,,,,
VIP 886,1827607844089026,USD,386.66,01-10-2025,01-10-2025,1,,,,,,,,
VIP 888,527837651956975,USD,26.79,01-10-2025,01-10-2025,1,,,,,,,,
S - 5792,661562214894656,USD,829.65,01-10-2025,01-10-2025,1,,,,,,,,
VIP 897,1311020119373712,USD,115.21,01-10-2025,01-10-2025,1,,,,,,,,
VIP 899,643420566937143,USD,105.39,01-10-2025,01-10-2025,1,,,,,,,,
VIP 903,367517071877918,USD,27.44,01-10-2025,01-10-2025,1,,,,,,,,
VIP 914,1088959058556575,USD,150.87,01-10-2025,01-10-2025,1,,,,,,,,
VIP 932,1305815119922450,USD,333.35,01-10-2025,01-10-2025,1,,,,,,,,
VIP 933,263116975853762,USD,223.96,01-10-2025,01-10-2025,1,,,,,,,,
S - 1312422,744386783193380,USD,0.14,01-10-2025,01-10-2025,1,,,,,,,,
S - 1312431,323961516352462,USD,42.68,01-10-2025,01-10-2025,1,,,,,,,,
S - 1312435,921085048534140,USD,71.85,01-10-2025,01-10-2025,1,,,,,,,,
S - 1312449,1612845125750335,USD,39.4,01-10-2025,01-10-2025,1,,,,,,,,
s 637.k,3157599694381229,USD,2.21,01-10-2025,01-10-2025,1,,,,,,,,
s 631,4030143997265512,USD,149.32,01-10-2025,01-10-2025,1,,,,,,,,
s 628.k,645308461816779,USD,93.66,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 53290,1336036180963776,USD,8.09,01-10-2025,01-10-2025,1,,,,,,,,
S - 782429,9494147797350966,USD,14.66,01-10-2025,01-10-2025,1,,,,,,,,
S-1711051352880583,1711051352880583,USD,21.02,01-10-2025,01-10-2025,1,,,,,,,,
S-1122855079869271,1122855079869271,USD,22.7,01-10-2025,01-10-2025,1,,,,,,,,
S - 411691,1445778466411691,USD,4786.29,01-10-2025,01-10-2025,1,,,,,,,,
Bend1 2,1018154473095090,USD,578.59,01-10-2025,01-10-2025,1,,,,,,,,
S - NT1 2,1462366614728163,USD,14.51,01-10-2025,01-10-2025,1,,,,,,,,
Bend1 1,1180834643179200,USD,9.97,01-10-2025,01-10-2025,1,,,,,,,,
S - 83839,24236678359266505,USD,7.32,01-10-2025,01-10-2025,1,,,,,,,,
S -1611,24032581953026699,USD,164.95,01-10-2025,01-10-2025,1,,,,,,,,
s - 828222,1036512697865997,USD,165.25,01-10-2025,01-10-2025,1,,,,,,,,
S - 292992,1113078210836534,USD,125.51,01-10-2025,01-10-2025,1,,,,,,,,
S - 92829,570131029449977,USD,208.46,01-10-2025,01-10-2025,1,,,,,,,,
S - 1111,659829946827568,USD,500.42,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,2405363349843011,USD,539.75,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,1221529469563239,USD,462.42,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,2273022399816913,USD,119.82,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,1102969898542803,USD,96.74,01-10-2025,01-10-2025,1,,,,,,,,
S - 123,1606088300071887,USD,47.37,01-10-2025,01-10-2025,1,,,,,,,,
S - 123,1629989417713732,USD,19.93,01-10-2025,01-10-2025,1,,,,,,,,
S - 123,995478139366753,USD,71.23,01-10-2025,01-10-2025,1,,,,,,,,
S _140,1657768298178613,USD,18.73,01-10-2025,01-10-2025,1,,,,,,,,
S _133,1434679131298399,USD,47.77,01-10-2025,01-10-2025,1,,,,,,,,
S - 4357,2020964768391901,USD,118.46,01-10-2025,01-10-2025,1,,,,,,,,
S - 55381,24066628512941882,USD,30.81,01-10-2025,01-10-2025,1,,,,,,,,
s _163,9488474041201308,USD,32.59,01-10-2025,01-10-2025,1,,,,,,,,
S-135558370red,1355583702356921,USD,343.52,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,1385016012815907,USD,796.47,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,1193339561939123,USD,265.65,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,9337198599713796,USD,581.81,01-10-2025,01-10-2025,1,,,,,,,,
S - 99222,2118454535337770,USD,32.44,01-10-2025,01-10-2025,1,,,,,,,,
S - 19922,736685222015772,USD,157.37,01-10-2025,01-10-2025,1,,,,,,,,
S - 28282,9736492409801133,USD,237.63,01-10-2025,01-10-2025,1,,,,,,,,
UFO_L6_343,1641571753230059,USD,0.02,01-10-2025,01-10-2025,1,,,,,,,,
S - 2506 3,591018260025227,USD,98.39,01-10-2025,01-10-2025,1,,,,,,,,
S - 2506 3 0,551443374350845,USD,100.0,01-10-2025,01-10-2025,1,,,,,,,,
camp bị reject,1412767239898990,USD,31.98,01-10-2025,01-10-2025,1,,,,,,,,
S - 2506 4 1,1515964786517388,USD,43.33,01-10-2025,01-10-2025,1,,,,,,,,
S-0123,1414832346383782,USD,79.59,01-10-2025,01-10-2025,1,,,,,,,,
S-0123,2127896114347410,USD,22.3,01-10-2025,01-10-2025,1,,,,,,,,
S-0123,575462878395242,USD,0.02,01-10-2025,01-10-2025,1,,,,,,,,
UFO_L6_302,1211341233844292,USD,537.43,01-10-2025,01-10-2025,1,,,,,,,,
UFO_L6_301,1478684926656829,USD,169.59,01-10-2025,01-10-2025,1,,,,,,,,
1132151775621604,1132151775621604,USD,28.69,01-10-2025,01-10-2025,1,,,,,,,,
698613179387552,698613179387552,USD,79.88,01-10-2025,01-10-2025,1,,,,,,,,
UFO _282,1030613215837447,USD,62.78,01-10-2025,01-10-2025,1,,,,,,,,
S - 2791,1025581205785986,USD,215.29,01-10-2025,01-10-2025,1,,,,,,,,
UFO _275,658382150442326,USD,13.36,01-10-2025,01-10-2025,1,,,,,,,,
S-699361609231053,699361609231053,USD,9.6,01-10-2025,01-10-2025,1,,,,,,,,
S-1377255183354299,1377255183354299,USD,50.29,01-10-2025,01-10-2025,1,,,,,,,,
S-561157500361027,561157500361027,USD,99.79,01-10-2025,01-10-2025,1,,,,,,,,
S-1040681531459621,1040681531459621,USD,125.3,01-10-2025,01-10-2025,1,,,,,,,,
S - 6581,1644147246302336,USD,146.37,01-10-2025,01-10-2025,1,,,,,,,,
Santa 617,620962964435232,USD,269.96,01-10-2025,01-10-2025,1,,,,,,,,
Santa 296,1470542230576420,USD,53.83,01-10-2025,01-10-2025,1,,,,,,,,
Santa 637,483589844837547,USD,272.41,01-10-2025,01-10-2025,1,,,,,,,,
Santa 767,1248277176864929,USD,31.09,01-10-2025,01-10-2025,1,,,,,,,,
S - 7910,9579988982091413,USD,81.07,01-10-2025,01-10-2025,1,,,,,,,,
Santa 475,973230594978573,USD,353.89,01-10-2025,01-10-2025,1,,,,,,,,
Santa 577,1947331785674723,USD,33.03,01-10-2025,01-10-2025,1,,,,,,,,
Santa 764,1041125034564619,USD,125.64,01-10-2025,01-10-2025,1,,,,,,,,
Santa 587,1701684990461087,USD,50.81,01-10-2025,01-10-2025,1,,,,,,,,
Santa 676,703179222396598,USD,279.9,01-10-2025,01-10-2025,1,,,,,,,,
Santa 488,989081499870015,USD,35.79,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 73256,702375862230418,USD,52.79,01-10-2025,01-10-2025,1,,,,,,,,
S - 456137,1173905590681101,USD,629.88,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 73277,1189388009514306,USD,10.14,01-10-2025,01-10-2025,1,,,,,,,,
987695876910213,987695876910213,USD,83.06,01-10-2025,01-10-2025,1,,,,,,,,
S- 108,742626908430931,USD,47.97,01-10-2025,01-10-2025,1,,,,,,,,
S- 109,550528224453460,USD,52.27,01-10-2025,01-10-2025,1,,,,,,,,
S - 0014,696218706141451,USD,385.95,01-10-2025,01-10-2025,1,,,,,,,,
S-8783,719917157364519,USD,167.85,01-10-2025,01-10-2025,1,,,,,,,,
1252070949607818,1252070949607818,USD,62.39,01-10-2025,01-10-2025,1,,,,,,,,
1314619006768982,1314619006768982,USD,19.83,01-10-2025,01-10-2025,1,,,,,,,,
1784973448753437,1784973448753437,USD,204.9,01-10-2025,01-10-2025,1,,,,,,,,
1226068222451180,1226068222451180,USD,30.94,01-10-2025,01-10-2025,1,,,,,,,,
Santa 152,991571676426408,USD,127.96,01-10-2025,01-10-2025,1,,,,,,,,
Santa 162,1632591930734140,USD,959.12,01-10-2025,01-10-2025,1,,,,,,,,
Santa 732 red,1358922055375322,USD,51.38,01-10-2025,01-10-2025,1,,,,,,,,
Santa 170,1391742738524993,USD,1788.42,01-10-2025,01-10-2025,1,,,,,,,,
Santa 172,1416715943077936,USD,28.35,01-10-2025,01-10-2025,1,,,,,,,,
Santa 566,1724507704769398,USD,1104.29,01-10-2025,01-10-2025,1,,,,,,,,
S-614841328258435,614841328258435,USD,0.02,01-10-2025,01-10-2025,1,,,,,,,,
S - 88392,9592115337544302,USD,132.23,01-10-2025,01-10-2025,1,,,,,,,,
S - 298392,710169788350374,USD,614.85,01-10-2025,01-10-2025,1,,,,,,,,
S - 39922,1374404233984314,USD,156.86,01-10-2025,01-10-2025,1,,,,,,,,
S - 123,656044734067372,USD,107.98,01-10-2025,01-10-2025,1,,,,,,,,
S - 123,3555084618129310,USD,207.65,01-10-2025,01-10-2025,1,,,,,,,,
S - gcmmgnn43747,1041137314582662,USD,536.22,01-10-2025,01-10-2025,1,,,,,,,,
S - 123,2050523878804480,USD,209.95,01-10-2025,01-10-2025,1,,,,,,,,
S - 12316,1709006976395953,USD,112.59,01-10-2025,01-10-2025,1,,,,,,,,
78,2535928983421481,USD,78.24,01-10-2025,01-10-2025,1,,,,,,,,
S-5650,7214852941935650,USD,117.19,01-10-2025,01-10-2025,1,,,,,,,,
S-6521,948978353326521,USD,31.49,01-10-2025,01-10-2025,1,,,,,,,,
S-1424,899371278641424,USD,470.01,01-10-2025,01-10-2025,1,,,,,,,,
S-1448,1420064882201448,USD,26.6,01-10-2025,01-10-2025,1,,,,,,,,
S-1318,892153182611318,USD,530.19,01-10-2025,01-10-2025,1,,,,,,,,
S-12312,1517335082451351,USD,55.0,01-10-2025,01-10-2025,1,,,,,,,,
S-135,1998309313902606,USD,76.85,01-10-2025,01-10-2025,1,,,,,,,,
283558141385958,283558141385958,USD,84.71,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,332405436352779,USD,2865.76,01-10-2025,01-10-2025,1,,,,,,,,
S-1234,349517914495677,USD,26.69,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 4641,1006121864403937,VND,61.06,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 4641,659082570212079,VND,84.31,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 4617,2029986770819735,VND,9.85,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 4617,1436843181004435,VND,58.87,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 7676,1325651551993573,VND,105.82,01-10-2025,01-10-2025,1,,,,,,,,
446,1247262173691066,USD,68.39,01-10-2025,01-10-2025,1,,,,,,,,
445,632711229795690,USD,42.16,01-10-2025,01-10-2025,1,,,,,,,,
45,684984767604975,USD,336.27,01-10-2025,01-10-2025,1,,,,,,,,
41,1123238822972350,USD,174.42,01-10-2025,01-10-2025,1,,,,,,,,
S-6830,2458046437906830,USD,262.97,01-10-2025,01-10-2025,1,,,,,,,,
S-7061,1339245663807061,USD,2295.07,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 43 14.8 1,1184680866314524,USD,141.16,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 42 14.8 3,1426674935413375,USD,124.71,01-10-2025,01-10-2025,1,,,,,,,,
7B 12/6 0,1900475340693151,USD,3.04,01-10-2025,01-10-2025,1,,,,,,,,
5/9 acc 1,1312552063183266,USD,5.08,01-10-2025,01-10-2025,1,,,,,,,,
Rich 5,2628048237587224,USD,2.34,01-10-2025,01-10-2025,1,,,,,,,,
7Btoday 3,1769847650595058,USD,5.1,01-10-2025,01-10-2025,1,,,,,,,,
A95,1423312528696804,USD,3.37,01-10-2025,01-10-2025,1,,,,,,,,
A92,1389277212284972,USD,155.75,01-10-2025,01-10-2025,1,,,,,,,,
A89,1916492239101996,USD,86.13,01-10-2025,01-10-2025,1,,,,,,,,
A88,3945298672358639,USD,659.02,01-10-2025,01-10-2025,1,,,,,,,,
A87,2385799245133777,USD,295.23,01-10-2025,01-10-2025,1,,,,,,,,
79,2251146861947859,USD,211.73,01-10-2025,01-10-2025,1,,,,,,,,
S - 456133,711493284628530,USD,67.63,01-10-2025,01-10-2025,1,,,,,,,,
S - 456135,1780154309381857,USD,152.37,01-10-2025,01-10-2025,1,,,,,,,,
80,700210059325115,USD,124.35,01-10-2025,01-10-2025,1,,,,,,,,
S - 456140,1255790466555860,USD,292.01,01-10-2025,01-10-2025,1,,,,,,,,
A72,1186830062723725,USD,45.66,01-10-2025,01-10-2025,1,,,,,,,,
A71,4196983687252323,USD,46.88,01-10-2025,01-10-2025,1,,,,,,,,
A70,685212077763690,USD,45.18,01-10-2025,01-10-2025,1,,,,,,,,
s 2828,1818111915632828,USD,74.53,01-10-2025,01-10-2025,1,,,,,,,,
"Visa · 5709 - 0,00 USD",622933790769241,USD,61.57,01-10-2025,01-10-2025,1,,,,,,,,
"Visa · 5709 - 0,00 USD",657620507268248,USD,343.74,01-10-2025,01-10-2025,1,,,,,,,,
S - 931,1439664863881762,USD,4.79,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 44 9/6 3,1213454726904767,USD,265.51,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 44 9/6 1,747076397651321,USD,708.11,01-10-2025,01-10-2025,1,,,,,,,,
Fox 9 11.8 0,750275070897851,USD,0.02,01-10-2025,01-10-2025,1,,,,,,,,
S - 1666 1,2440727859643250,USD,251.16,01-10-2025,01-10-2025,1,,,,,,,,
7B176 3,1633944693927520,USD,57.54,01-10-2025,01-10-2025,1,,,,,,,,
BABU 6,1357095815410508,USD,22.98,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 5642,1366695377892287,USD,0.03,01-10-2025,01-10-2025,1,,,,,,,,
65,671360302450899,USD,3.33,01-10-2025,01-10-2025,1,,,,,,,,
64 - XM,1375486090240599,USD,41.03,01-10-2025,01-10-2025,1,,,,,,,,
- XM,707211098428866,USD,353.91,01-10-2025,01-10-2025,1,,,,,,,,
53,9991372300925045,USD,674.29,01-10-2025,01-10-2025,1,,,,,,,,
50,1043128957758505,USD,16.8,01-10-2025,01-10-2025,1,,,,,,,,
S 19 - 2,1038175121008894,USD,983.86,01-10-2025,01-10-2025,1,,,,,,,,
S 19 - 1,2172898356504850,USD,390.5,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 7627,1683403302543223,USD,232.61,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 7627,23887144480920210,USD,771.6,01-10-2025,01-10-2025,1,,,,,,,,
S-1005548825061443,1005548825061443,USD,218.23,01-10-2025,01-10-2025,1,,,,,,,,
S-1413406019794518,1413406019794518,USD,11.36,01-10-2025,01-10-2025,1,,,,,,,,
K VI 18/6 3,1625055261491391,USD,297.47,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 44 29.9 1,1464558267850374,USD,260.64,01-10-2025,01-10-2025,1,,,,,,,,
L8 2,665122496329124,USD,216.69,01-10-2025,01-10-2025,1,,,,,,,,
S - 912,1410904933511256,USD,845.16,01-10-2025,01-10-2025,1,,,,,,,,
S - 933,1579983169384266,VND,95.83,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 4518,2396689410731173,VND,217.75,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 4476,647991697810174,VND,5.93,01-10-2025,01-10-2025,1,,,,,,,,
S - 645892328191268,645892328191268,VND,140.9,01-10-2025,01-10-2025,1,,,,,,,,
S - 1157003426134021,1157003426134021,VND,206.64,01-10-2025,01-10-2025,1,,,,,,,,
S - 1867297707374685,1867297707374685,VND,145.72,01-10-2025,01-10-2025,1,,,,,,,,
Rich 3,697174532632469,VND,6.59,01-10-2025,01-10-2025,1,,,,,,,,
Visa · 4526,604031612682245,VND,128.78,01-10-2025,01-10-2025,1,,,,,,,,
Symmetry 3 10.1 1,1156056285823419,VND,0.21,01-10-2025,01-10-2025,1,,,,,,,,
Symmetry 3 10.1 2,1171403094491324,VND,8.26,01-10-2025,01-10-2025,1,,,,,,,,
Roimed 2 18.7 1,627585540195070,VND,0.46,01-10-2025,01-10-2025,1,,,,,,,,
S -1666 1,1103679238183843,VND,47.94,01-10-2025,01-10-2025,1,,,,,,,,
S -1666 2,2041746786237656,VND,33.82,01-10-2025,01-10-2025,1,,,,,,,,
charr 0,1222430118728031,VND,1591.47,01-10-2025,01-10-2025,1,,,,,,,,
charr 1,978766854374396,VND,109.04,01-10-2025,01-10-2025,1,,,,,,,,
S - 16-06 0,1603824870335795,VND,65.41,01-10-2025,01-10-2025,1,,,,,,,,
S - 83427,599606685877401,USD,3.0,01-10-2025,01-10-2025,1,,,,,,,,
1706914356592365,1706914356592365,USD,2355.26,01-10-2025,01-10-2025,1,,,,,,,,
s 420,1918765858899600,USD,114.62,01-10-2025,01-10-2025,1,,,,,,,,
413,1428968734778243,USD,279.57,01-10-2025,01-10-2025,1,,,,,,,,
405,2525422147821941,USD,105.06,01-10-2025,01-10-2025,1,,,,,,,,
S - 45612,630138336857486,USD,4.81,01-10-2025,01-10-2025,1,,,,,,,,
S - 45614,2247341445662803,USD,144.68,01-10-2025,01-10-2025,1,,,,,,,,
S - 45616,2087525974990879,USD,396.73,01-10-2025,01-10-2025,1,,,,,,,,
74,1199224758141890,USD,222.94,01-10-2025,01-10-2025,1,,,,,,,,
77,685186451160766,USD,1050.1,01-10-2025,01-10-2025,1,,,,,,,,
S - 45620,927983606037191,USD,66.93,01-10-2025,01-10-2025,1,,,,,,,,
S - 45622,1461241585253503,USD,113.96,01-10-2025,01-10-2025,1,,,,,,,,
S - 45628,1214560726879599,USD,278.16,01-10-2025,01-10-2025,1,,,,,,,,
Valorie 9 12.8 2,1834065534183185,USD,64.03,01-10-2025,01-10-2025,1,,,,,,,,
rbd 53 5.9 1,704869902467711,USD,810.42,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 42 11.9 1,1306924017735344,USD,76.83,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 42 9.8 2,1385006599212413,USD,286.48,01-10-2025,01-10-2025,1,,,,,,,,
1215155996278755,1215155996278755,USD,13.2,01-10-2025,01-10-2025,1,,,,,,,,
680856744854493,680856744854493,USD,39.87,01-10-2025,01-10-2025,1,,,,,,,,
2134372777075175,2134372777075175,USD,160.23,01-10-2025,01-10-2025,1,,,,,,,,
1969490127127944,1969490127127944,USD,350.25,01-10-2025,01-10-2025,1,,,,,,,,
1102254965064032,1102254965064032,USD,158.96,01-10-2025,01-10-2025,1,,,,,,,,
555932897569418,555932897569418,USD,52.08,01-10-2025,01-10-2025,1,,,,,,,,
1701465777120496,1701465777120496,USD,810.87,01-10-2025,01-10-2025,1,,,,,,,,
1229496201986963,1229496201986963,USD,214.79,01-10-2025,01-10-2025,1,,,,,,,,
549111618066227,549111618066227,USD,56.41,01-10-2025,01-10-2025,1,,,,,,,,
1261874682115141,1261874682115141,USD,151.73,01-10-2025,01-10-2025,1,,,,,,,,
731920946165022,731920946165022,USD,96.36,01-10-2025,01-10-2025,1,,,,,,,,
koaala,1377584673456809,USD,429.57,01-10-2025,01-10-2025,1,,,,,,,,
323,1075202764573872,USD,360.11,01-10-2025,01-10-2025,1,,,,,,,,
318,1841811783341620,USD,235.47,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 43 16.8 1,1220141649754504,USD,305.9,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 43 14.8 2,737034932012081,USD,197.44,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 53 10/9 1,722360187033856,USD,229.12,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 43 27.8 1,716835680862308,USD,520.69,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 38 10.8 1,2523192061353936,USD,125.15,01-10-2025,01-10-2025,1,,,,,,,,
1,1270263154680055,USD,0.85,01-10-2025,01-10-2025,1,,,,,,,,
Symmetry 3 4,1318533255908026,USD,286.42,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 43 29.9 3,993861339194458,USD,63.49,01-10-2025,01-10-2025,1,,,,,,,,
RoiBogdan 42 18.9 1,675207918750921,USD,80.47,01-10-2025,01-10-2025,1,,,,,,,,
S - 1000,1391635552083904,USD,525.86,01-10-2025,01-10-2025,1,,,,,,,,
lele36,746982104528356,USD,74.73,01-10-2025,01-10-2025,1,,,,,,,,
lele36,1912100696270301,USD,51.63,01-10-2025,01-10-2025,1,,,,,,,,
bao anh,1927506804669231,USD,175.01,01-10-2025,01-10-2025,1,,,,,,,,
266,626915960513842,USD,75.48,01-10-2025,01-10-2025,1,,,,,,,,
265,1208756767648002,USD,778.29,01-10-2025,01-10-2025,1,,,,,,,,
260,549002344939993,USD,265.07,01-10-2025,01-10-2025,1,,,,,,,,
258,2190524111418587,USD,297.95,01-10-2025,01-10-2025,1,,,,,,,,
S - 79892,1017913577193303,USD,3.2,01-10-2025,01-10-2025,1,,,,,,,,
S - 72418,674825535471986,USD,0.68,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 66195,1053967609984884,USD,101.64,01-10-2025,01-10-2025,1,,,,,,,,
S - 72441,731738499234665,EUR,225.19,01-10-2025,01-10-2025,1,,,,,,,,
S - 39833,692227287105126,USD,80.61,01-10-2025,01-10-2025,1,,,,,,,,
S - 87383,1831657074072173,USD,81.16,01-10-2025,01-10-2025,1,,,,,,,,
Bú,1446180963235770,USD,1106.64,01-10-2025,01-10-2025,1,,,,,,,,
S - 292922,1243836337345411,USD,109.16,01-10-2025,01-10-2025,1,,,,,,,,
200,1034888218740789,USD,129.51,01-10-2025,01-10-2025,1,,,,,,,,
199,4135732740006125,USD,15.38,01-10-2025,01-10-2025,1,,,,,,,,
198,2119521388520261,USD,33.56,01-10-2025,01-10-2025,1,,,,,,,,
197,1346092683346394,USD,208.37,01-10-2025,01-10-2025,1,,,,,,,,
196,673701182095461,USD,43.0,01-10-2025,01-10-2025,1,,,,,,,,
195,680334994611451,USD,132.97,01-10-2025,01-10-2025,1,,,,,,,,
194,9693101004071098,USD,135.71,01-10-2025,01-10-2025,1,,,,,,,,
190,1638139673558270,USD,184.43,01-10-2025,01-10-2025,1,,,,,,,,
189,1222649519250970,USD,69.66,01-10-2025,01-10-2025,1,,,,,,,,
188,1845886592865242,USD,41.6,01-10-2025,01-10-2025,1,,,,,,,,
S - 7654,662048790141426,USD,274.86,01-10-2025,01-10-2025,1,,,,,,,,
185,1357343845380865,USD,75.14,01-10-2025,01-10-2025,1,,,,,,,,
181,4276234062621744,USD,94.44,01-10-2025,01-10-2025,1,,,,,,,,
S - 15770,996030935921052,USD,510.66,01-10-2025,01-10-2025,1,,,,,,,,
S - 15771,1031088832497852,USD,320.2,01-10-2025,01-10-2025,1,,,,,,,,
lele46,1375400827094758,USD,83.54,01-10-2025,01-10-2025,1,,,,,,,,
VI32,4161864110802616,USD,879.09,01-10-2025,01-10-2025,1,,,,,,,,
lele46,2357184581329713,USD,26.98,01-10-2025,01-10-2025,1,,,,,,,,
lele46,2089357728200398,USD,152.62,01-10-2025,01-10-2025,1,,,,,,,,
lele46,697785216130023,USD,118.89,01-10-2025,01-10-2025,1,,,,,,,,
22 bú,2129660574184127,USD,229.77,01-10-2025,01-10-2025,1,,,,,,,,
S - 16761,4229347053966427,USD,262.68,01-10-2025,01-10-2025,1,,,,,,,,
SD Agency - 20169,1035426981432759,EUR,47.51,01-10-2025,01-10-2025,1,,,,,,,,
S - 45683,682466861416864,EUR,1377.18,01-10-2025,01-10-2025,1,,,,,,,,
S - 45685,1215470290131875,EUR,241.92,01-10-2025,01-10-2025,1,,,,,,,,
S - 45692,1201005441688088,EUR,204.03,01-10-2025,01-10-2025,1,,,,,,,,
S - 79899,554281314158544,EUR,787.85,01-10-2025,01-10-2025,1,,,,,,,,
S-7032,554945597667032,USD,139.37,01-10-2025,01-10-2025,1,,,,,,,,
S-3364,700123309403364,USD,190.36,01-10-2025,01-10-2025,1,,,,,,,,
S-3085,1095188859103085,USD,231.1,01-10-2025,01-10-2025,1,,,,,,,,
S-5444,1747125329555444,USD,52.37,01-10-2025,01-10-2025,1,,,,,,,,
Roimed Fusion 12 13.7 2,1011538061068891,USD,167.46,01-10-2025,01-10-2025,1,,,,,,,,
Roimed Fusion 12 13.7 3,689166497374126,USD,261.79,01-10-2025,01-10-2025,1,,,,,,,,
Solo Leveling 23.9 1,967690425575108,USD,175.64,01-10-2025,01-10-2025,1,,,,,,,,
Symmetry 2 12.9 5,1228837408589085,USD,50.84,01-10-2025,01-10-2025,1,,,,,,,,
64,1738815490400300,USD,162.13,01-10-2025,01-10-2025,1,,,,,,,,
53,726506113140555,USD,5806.19,01-10-2025,01-10-2025,1,,,,,,,,
1537,1049384227150051,USD,49.21,01-10-2025,01-10-2025,1,,,,,,,,
1541,1623566028352711,USD,28.17,01-10-2025,01-10-2025,1,,,,,,,,
1543,570242459094168,USD,45.27,01-10-2025,01-10-2025,1,,,,,,,,
1548,1254280409728727,USD,155.7,01-10-2025,01-10-2025,1,,,,,,,,
1550,2046248289201268,USD,358.0,01-10-2025,01-10-2025,1,,,,,,,,
1552,978419774368232,USD,122.6,01-10-2025,01-10-2025,1,,,,,,,,
1553,1023707236517823,USD,2.03,01-10-2025,01-10-2025,1,,,,,,,,
1555,1778642349663496,USD,0.34,01-10-2025,01-10-2025,1,,,,,,,,
1556,1197882265132675,USD,150.3,01-10-2025,01-10-2025,1,,,,,,,,
991504553144022,991504553144022,USD,40.03,01-10-2025,01-10-2025,1,,,,,,,,
1730,1668091773827716,USD,251.2,01-10-2025,01-10-2025,1,,,,,,,,
